CID,TRANSIENT_NAME,RA,DEC
1248085,DES13X3aqsi,36.442528,-5.325984
1248086,DES13X3bxc,36.658016,-4.739409
1248087,DES13X3bezp,36.684361,-4.694897
1248088,DES13X3aafa,36.790932,-4.650640
1248089,DES13X3bhtg,36.814854,-5.040754
1248091,DES13X3bhtb,36.683346,-5.192586
1248092,DES13X3bhvl,36.841469,-5.124284
1248093,DES13X3bhwc,36.181900,-5.151227
1248094,DES13X3qo,35.452545,-4.710909
1248095,DES13X3bhso,36.063480,-4.641250
1248096,DES13X3aqft,36.262955,-4.673708
1248097,DES13X3bcyx,35.792408,-4.385003
1248098,DES13X3bhsd,35.999405,-3.963346
1248099,DES13X3bhse,36.048149,-4.063030
1248100,DES13X3rb,36.091480,-3.998531
1248101,DES13X3bhtl,36.005482,-3.664407
1248102,DES13X3mm,36.263245,-4.094243
1248103,DES13X3ben,36.211227,-3.763467
1248104,DES13X3kgy,36.443066,-5.206995
1248106,DES13X3cdn,35.893124,-3.956956
1248107,DES13X3bhul,35.926498,-5.378807
1248108,DES13X3bhws,36.554478,-4.984411
1248109,DES13X2bhwq,36.110397,-5.513741
1248110,DES13X3mq,36.136593,-5.481470
1248111,DES13X3bcxy,36.170223,-4.369506
1248112,DES13X3cdp,35.407204,-4.523603
1248113,DES13X3aozz,35.455048,-4.503925
1248114,DES13X3re,37.296848,-4.748550
1248115,DES13X3apyf,36.993626,-4.147464
1248116,DES13X3elh,35.802670,-4.570594
1248117,DES13X3qp,36.943272,-3.850850
1248118,DES13X3ps,36.319149,-4.467105
1248119,DES13X3pt,36.327030,-4.535653
1248120,DES13X3aybr,36.522694,-4.540794
1248121,DES13X3efi,36.480480,-5.383094
1248124,DES13X3cbh,36.081421,-4.797994
1248125,DES13X3irg,36.693012,-4.850289
1248126,DES13X3bhut,36.359097,-5.027783
1248127,DES13X3dvj,37.173828,-4.857576
1248129,DES13X3bhsm,36.467411,-4.380176
1248130,DES13X3bhsn,36.602665,-4.333974
1248131,DES13X3bhte,37.124268,-5.183657
1248132,DES13X3mh,35.883907,-4.961030
1248133,DES13X3aoxf,36.222038,-4.254638
1248134,DES13X3plz,36.248730,-4.172330
1248135,DES13X3bczu,36.013638,-5.052967
1248137,DES13S1qy,43.029991,-0.620715
1248138,DES13S1exs,43.048245,-0.608140
1248139,DES13S1biks,43.087433,-0.558441
1248144,DES13S1om,42.493843,-0.554874
1248159,DES13S1byy,42.435917,-0.010120
1248161,DES13S1acnt,42.470131,-0.010178
1248163,DES13S1atuy,42.972710,-0.780570
1248167,DES13S1ir,42.998253,0.433646
1248168,DES13S1bihu,43.007801,0.451503
1248173,DES13S1nl,42.344021,0.039485
1248184,DES13S1bvv,41.920487,-0.440149
1248188,DES13S1clo,41.936401,-0.397404
1248205,DES13S1ik,42.445164,0.956743
1248207,DES13S1ne,42.511776,0.913760
1248217,DES13S1bign,42.614861,0.384539
1248223,DES13S1bihj,42.330067,-0.228951
1248238,DES15S1uk,41.970367,0.261854
1248243,DES13S1io,42.391460,-0.417734
1248248,DES13S1bijc,43.168774,0.323007
1248250,DES13S1avzq,43.266617,0.316621
1248251,DES13S1nx,43.323391,0.313631
1248252,DES13S1mkz,43.298790,0.644589
1248261,DES13S1bigi,43.174431,-0.212428
1248272,DES13S1bike,43.014317,0.720510
1248274,DES13S1bijv,43.086968,0.725415
1248283,DES13S1iu,42.328220,0.350769
1248284,DES13S1in,42.402069,0.451455
1248287,DES13S1bigd,42.457001,0.551675
1248291,DES13S1biko,43.314308,0.029355
1248296,DES13S1pvi,42.700584,0.316788
1248302,DES13C1atuh,54.414696,-27.648151
1248305,DES13C1fpn,54.159664,-26.905365
1248308,DES13C1anvk,54.714233,-26.966229
1248310,DES13C1fqe,54.714806,-27.052332
1248312,DES13C1bgup,54.047752,-26.304964
1248321,DES13C1bgvs,54.223301,-27.795609
1248322,DES13C1axma,55.060642,-27.735462
1248323,DES13C1cel,54.498966,-27.697344
1248324,DES13C1gvr,54.546787,-27.673779
1248325,DES13C1bgwh,54.569115,-27.687397
1248328,DES13C1bgwd,54.644016,-27.736111
1248329,DES13C1fdu,53.637436,-26.398356
1248335,DES13C1bgrx,53.483887,-26.847519
1248339,DES13C1axtt,54.910843,-27.910534
1248343,DES13C1bgtj,53.735615,-27.669937
1248345,DES13C1bgtz,54.306572,-26.469639
1248348,DES13C1ayj,54.239296,-27.533463
1248359,DES13C1awb,53.486195,-27.190462
1248360,DES13C1jvb,53.529881,-27.151093
1248362,DES13C1bgtg,53.596802,-27.186268
1248369,DES13C1ehy,53.887249,-26.980848
1248371,DES13C1bgts,53.791752,-27.122833
1248379,DES13C1gpb,54.950970,-26.434536
1248385,DES13C1bgrt,53.990711,-26.227812
1248402,DES13C1avr,54.216473,-27.182064
1248403,DES13C1bgwb,55.191143,-26.621721
1248408,DES13C1fqd,54.035297,-26.728737
1248410,DES13C1bgtm,54.114029,-26.642246
1248416,DES13C1ate,53.905701,-26.832192
1248417,DES13C1dte,54.320252,-27.027372
1248418,DES13C1amub,54.361774,-26.979322
1248421,DES13C1aub,53.741055,-27.296276
1248431,DES13C1dka,53.430981,-27.744659
1248432,DES13C3dkb,53.542324,-27.733158
1248434,DES13C3bbtq,52.159988,-27.780682
1248435,DES13C3bay,52.809906,-28.474846
1248437,DES13C3bfbl,51.640568,-28.276804
1248441,DES13C3avdz,52.136707,-28.186800
1248446,DES13C3gvh,52.234818,-28.682816
1248450,DES13C3avkz,52.805962,-28.794260
1248452,DES13C3bbur,52.906986,-28.802195
1248454,DES15C3aqb,53.337849,-27.653336
1248458,DES13C3gvo,52.198036,-28.387146
1248462,DES13C3amll,52.574162,-27.572247
1248464,DES13C1dbo,53.300396,-27.549610
1248469,DES13C2bgh,53.763680,-28.118090
1248472,DES13C3bbuj,52.024471,-28.493166
1248473,DES13C3aqyz,51.656879,-27.664442
1248478,DES13C3baa,52.355133,-27.880228
1248483,DES13C3atzt,52.151024,-28.337549
1248485,DES13C3bfbo,52.628414,-27.835291
1248486,DES13C3ud,52.197308,-28.322189
1248487,DES13C3dvh,52.636219,-27.920914
1248489,DES13C3pf,52.283478,-28.289951
1248497,DES13C3bbuz,52.984367,-27.458481
1248498,DES13C3bfcd,53.013271,-27.476824
1248515,DES13C3baf,51.483135,-28.217552
1248516,DES13C3bfdm,51.518753,-28.188959
1248517,DES13C3un,51.710564,-28.208445
1248519,DES13C3bfdv,51.746437,-28.240280
1248534,DES13C3uf,52.898411,-28.838602
1248536,DES13C3bfef,52.952099,-28.857922
1248543,DES13C3bbus,53.294220,-27.963503
1248545,DES13C3bcq,52.870941,-27.396399
1248546,DES13C3bat,53.337215,-27.965509
1248556,DES13C3bau,53.466663,-27.982733
1248557,DES13C3dbs,52.103783,-28.795099
1248559,DES13C3fzw,52.213997,-28.889814
1248561,DES13C3atyl,52.273983,-28.781321
1248562,DES13C3bfdg,52.519192,-28.082117
1248565,DES13C3atxo,52.696922,-27.988199
1248577,DES13C3atys,53.024677,-28.329592
1248584,DES13C3fzy,53.309521,-28.334662
1248587,DES13C3um,51.619171,-27.910717
1248590,DES13C3dbu,51.686161,-27.816528
1248593,DES13C3dbz,52.713471,-28.203255
1248608,DES13C3eul,53.496777,-28.645340
1248610,DES13C3avid,53.458023,-28.676559
1248611,DES13C3doi,51.959690,-27.514278
1248612,DES13C3cby,53.450985,-28.692747
1248616,DES13C3bbtr,52.042332,-27.585272
1248617,DES13C3dck,52.065289,-27.469259
1248619,DES13C3bhr,52.304585,-27.203783
1248621,DES13C3bfbm,52.394867,-27.212942
1248622,DES13C3bfcq,52.386616,-28.322100
1248623,DES13C3bfcr,52.454948,-28.376503
1248624,DES13C3iqb,52.458775,-28.357082
1248626,DES13C3cbo,52.813614,-27.878111
1248629,DES13C3bfca,52.899025,-27.859673
1248633,DES13C3dgy,52.405792,-28.475088
1248634,DES13C3bfcb,52.917210,-27.796272
1248637,DES13C3dgz,52.436844,-28.497620
1248645,DES13C3bfbv,52.990364,-28.960028
1248649,DES13C3atxt,53.047489,-28.723314
1248660,DES13C3liv,52.124905,-27.730745
1248663,DES13C3uc,52.281780,-27.693300
1248667,DES13C3dbr,52.760075,-28.659126
1248668,DES13C3axn,52.803158,-28.649283
1248669,DES13C3euk,52.208984,-27.795078
1248673,DES13C3bfdk,53.187611,-27.473026
1248675,DES13C3bfbr,53.545017,-28.163611
1248676,DES13C3bfbs,53.581036,-28.211363
1248677,DES13C3dgs,53.646217,-28.127001
1248689,DES13C3asuv,52.136715,-28.632320
1248692,DES13C3bac,52.257900,-28.621326
1248693,DES13C3bfdr,52.367981,-28.704348
1248695,DES13C3uh,51.438927,-27.961924
1248696,DES13C3bhu,51.443222,-27.967020
1248702,DES13C3bfcm,52.032570,-28.558518
1248706,DES13C3bfbp,52.162579,-28.209719
1248707,DES13C3bfcf,53.183605,-27.403084
1248710,DES13C3azy,53.045479,-27.737427
1248719,DES13C3bad,53.339729,-27.716223
1248723,DES13C3bct,51.715618,-28.454001
1248725,DES13C3bmk,51.891277,-28.447811
1248727,DES13C3hhc,51.624443,-28.318323
1248731,DES13C3bfbj,52.216202,-27.591753
1248735,DES13C3ccd,52.300358,-27.529762
1248738,DES13C3bag,52.485546,-27.728708
1248739,DES13C3bfbk,52.391361,-27.482227
1248740,DES13C3zna,52.511650,-27.710527
1248742,DES13C3avib,52.553547,-27.658665
1248743,DES13C3bfby,52.624214,-27.700329
1248745,DES13C3bbvx,53.069889,-28.783514
1248752,DES13C3bbty,53.018829,-28.565758
1248753,DES13C3ut,53.088268,-28.517021
1248759,DES13C3ccp,53.285198,-28.491583
1248764,DES15C3aqc,52.713341,-28.288609
1248769,DES13C3atfb,52.924107,-28.301317
1248776,DES13C3bfea,52.764423,-28.465673
1248780,DES13C3dhd,52.938232,-28.474762
1248786,DES13C3bcl,53.386829,-28.474958
1248792,DES13C3bfbu,53.699097,-28.516316
1248793,DES13C3diy,53.685612,-28.461155
1248794,DES13C3dbw,52.508911,-27.569655
1248798,DES13C3bfcl,52.756378,-27.487614
1248800,DES13C3bfbw,52.487465,-27.429220
1248801,DES13C3bfbx,52.516949,-27.410156
1248802,DES13C3fzp,52.529530,-27.334810
1248803,DES13C3bfcp,52.574848,-27.333124
1248806,DES13C3bfdd,53.004875,-28.148539
1248808,DES13C3bfde,53.125546,-28.134470
1248814,DES13C3atyz,52.315075,-29.064020
1248815,DES13C3avwy,52.402199,-29.015497
1248816,DES13C3up,52.688824,-27.636116
1248819,DES13C3dgl,52.731297,-27.656942
1248820,DES13C3avij,52.741467,-27.703032
1248824,DES13C3avfm,51.795849,-28.000723
1248826,DES13C3bbvp,52.130680,-28.828821
1248840,DES13C3bciz,52.717480,-27.824169
1248841,DES13C3bfdx,52.369007,-28.187903
1248844,DES13C3ui,51.669441,-28.065210
1248845,DES13C3bfbn,51.673866,-27.984860
1248846,DES13C3avhd,51.677818,-28.543274
1248847,DES13C3arqh,51.770119,-28.493938
1248855,DES13C3bfdz,51.704979,-27.702900
1248859,DES13C3bbuh,51.731319,-27.822859
1248860,DES13C3uq,52.599510,-28.451773
1248863,DES13C3bfce,53.073132,-27.372253
1248866,DES13C3bfbz,53.124882,-27.758274
1248869,DES13C3bfdl,52.202610,-27.897402
1248879,DES13C3dhc,52.246296,-27.655123
1248882,DES13C3bae,52.435898,-27.185370
1248886,DES13C3bbvi,51.976307,-28.491146
1248887,DES13C3avhy,52.023956,-28.448055
1248888,DES13C3cbp,52.038364,-28.363281
1248890,DES13C3bfee,53.448818,-28.509180
1248892,DES15C3aqe,53.553448,-28.416779
1248894,DES13C3bfcj,52.601879,-27.515356
1248895,DES15C3aqd,52.489380,-27.801855
1248898,DES13E1awyn,6.915992,-43.625435
1248900,DES13E1bfvj,6.935280,-43.578709
1248907,DES13E1ao,7.281386,-43.140999
1248909,DES13E1aq,7.372840,-43.156323
1248915,DES13E1cg,7.496129,-43.681942
1248925,DES13E1cyx,7.489678,-42.731381
1248927,DES13E1rwo,7.192204,-42.795925
1248928,DES13E1aju,7.249513,-42.743931
1248930,DES13E1cc,7.332652,-42.731621
1248932,DES13E1cd,7.422529,-42.783115
1248936,DES13E1ru,8.161520,-43.461304
1248938,DES13E1enp,8.272449,-43.486889
1248939,DES13E1eoc,8.749280,-42.780090
1248942,DES13E1bfxq,8.895604,-42.733784
1248944,DES13E1dld,9.095134,-42.799816
1248946,DES13E1dli,8.002562,-43.735252
1248948,DES13E1czm,8.029460,-43.775536
1248955,DES13E1bfsj,8.621698,-43.348721
1248956,DES13E1bfte,7.597995,-42.332737
1248961,DES13E1wf,7.783085,-43.056137
1248962,DES13E1cyq,7.808602,-43.090942
1248963,DES13E1bftn,7.728210,-42.863236
1248972,DES13E1bfsn,8.030278,-42.549515
1248973,DES13E1bfwh,7.825222,-42.902062
1248976,DES13E1apla,7.847012,-42.898918
1248979,DES13E1enf,8.089238,-42.652340
1248987,DES13E1alwn,8.143080,-42.563179
1248990,DES13E1cyy,8.907621,-42.599335
1248993,DES13E1auxv,8.967477,-42.564503
1248994,DES13E1bfvd,9.084490,-42.579918
1249002,DES13E1bfyt,8.379182,-42.714298
1249010,DES13E1eoh,8.699713,-42.825893
1249012,DES13E1btiq,7.459039,-42.034489
1249016,DES13E1ay,7.556874,-42.110394
1249021,DES13E1enq,7.777401,-43.550411
1249022,DES13E1cx,7.801480,-43.600182
1249023,DES13E1bi,7.764486,-42.494068
1249025,DES13E1bftj,7.793475,-42.380268
1249030,DES13E1fk,7.807922,-42.466744
1249031,DES13E1buu,7.968061,-43.574143
1249032,DES13E1czl,7.821797,-42.446636
1249034,DES13E1arw,7.052328,-42.231838
1249035,DES13E1axbb,8.046116,-43.555927
1249036,DES13E1bfsz,7.070660,-42.244961
1249043,DES13C3dgo,53.580780,-27.830156
1249046,DES13E1bfzp,7.237649,-43.917706
1249058,DES13E1bfxm,8.105089,-43.089214
1249064,DES13E1bfty,6.743729,-43.235012
1249069,DES13E1bful,7.362820,-42.876568
1249071,DES13E1bfyg,7.541595,-43.913174
1249072,DES13E1bfxn,8.238880,-43.118321
1249074,DES13E1ag,7.471367,-42.545658
1249081,DES13E1bfub,7.956151,-42.333069
1249083,DES13E1bs,7.407038,-43.258141
1249089,DES13E1czh,8.278687,-43.039677
1249090,DES13E1czj,8.479995,-42.312370
1249093,DES13E1awxg,6.997082,-43.229149
1249094,DES13E1bfrw,7.579578,-42.538059
1249098,DES13E1enl,6.922928,-43.266029
1249099,DES13E1bfrx,7.594449,-42.615013
1249100,DES13E1bfyk,8.374843,-43.020042
1249104,DES13E1mai,7.603847,-42.600105
1249108,DES13E1bfxo,7.955242,-43.308476
1249110,DES13E1ak,7.665905,-42.565434
1249117,DES13E1ffb,8.190116,-42.244934
1249121,DES13E1awsn,8.200294,-42.335388
1249123,DES13E1am,7.768384,-42.574570
1249125,DES13E1ail,8.553339,-43.258549
1249126,DES13E1btir,8.192328,-43.223087
1249128,DES13E1aim,8.647157,-43.223839
1249137,DES13E1czk,8.135224,-42.493057
1249141,DES13E1bfui,8.235181,-42.443615
1249142,DES13E1cza,6.957938,-42.691933
1249145,DES13E1bfsf,6.653194,-42.555210
1249146,DES13E1atdt,8.261509,-42.478321
1249147,DES13E1gc,6.987082,-42.799900
1249149,DES13E1cyz,6.967988,-42.777973
1249151,DES13E1ww,8.213850,-42.918152
1249155,DES13E1dle,8.550204,-43.082287
1249156,DES13E1fa,6.694972,-42.634159
1249164,DES13E1bfsy,8.695271,-43.114506
1249168,DES13E1bfwz,8.495481,-42.898895
1249171,DES13E1iw,8.420893,-42.916359
1249173,DES13E1bfsg,6.795012,-42.623856
1249176,DES13E1alxo,6.642482,-43.130280
1249178,DES13E1gv,6.957144,-43.081070
1249179,DES13E1xe,6.784441,-43.065510
1249182,DES13E1wu,6.820000,-42.573868
1249184,DES13E1bfvq,6.709439,-43.043411
1249187,DES13E1bfup,7.221953,-43.032059
1249192,DES13E1bfxz,6.891150,-42.588451
1249209,DES13E1czf,6.962916,-42.385231
1249211,DES13C3dhe,53.217487,-28.192064
1249212,DES13E1eoe,7.025527,-42.433014
1249214,DES13E1awuh,7.891979,-42.742954
1249215,DES13E1bfsu,8.354934,-42.105335
1249217,DES13E1cl,8.394183,-42.113678
1249223,DES13E1bfur,8.178961,-42.754574
1249226,DES13E1bfug,7.384409,-43.731461
1249227,DES13E1cyt,7.760526,-43.197506
1249230,DES13E1bfsh,7.170749,-42.603615
1249233,DES13E1epp,7.400022,-42.592152
1249235,DES13E2asb,9.511631,-44.233570
1249236,DES13E2achu,9.629313,-44.316853
1249239,DES13E2arp,10.165879,-44.067661
1249242,DES13E2yv,10.521493,-43.409233
1249244,DES13E2buge,10.603575,-43.561062
1249245,DES13E2aro,8.421629,-44.601704
1249246,DES13E2bgkz,9.294513,-44.012482
1249250,DES13E2avzh,9.368114,-43.326504
1249251,DES13E1fgs,8.716798,-43.324608
1249254,DES13E2bgjl,9.888345,-44.558029
1249256,DES13E2bglm,9.421394,-44.291931
1249261,DES13E2bua,9.181444,-44.113037
1249264,DES13E1cyo,8.183639,-43.873089
1249266,DES13E1bfud,9.090547,-43.043125
1249273,DES13S2jd,41.301109,-0.943358
1249280,DES13S2fsx,40.962006,-1.407037
1249282,DES13S2bjen,40.969235,-1.172574
1249286,DES13S2kb,41.061825,-1.168179
1249289,DES13S2cla,41.109028,-1.215054
1249293,DES13S2awho,40.631607,-0.260046
1249295,DES13S2cmo,41.923336,-1.374865
1249300,DES13S2bafv,42.055328,-1.440553
1249304,DES13S2clk,40.629578,-1.440712
1249305,DES13S2cmm,40.636738,-1.358319
1249308,DES13S2dlj,40.863659,-1.601682
1249316,NULL,42.081875,-0.517761
1249317,DES13S2btit,41.291081,-1.621531
1249322,DES13S2atvf,41.637585,-0.706833
1249326,DES13S2bjcu,40.313141,-1.284685
1249327,DES13S2iy,41.725636,-0.792145
1249328,DES13S2cmd,40.317982,-1.264154
1249334,DES13S2clu,40.601353,-0.731334
1249339,DES13S2btis,40.750397,-0.723939
1249341,DES13S2awht,41.696419,-0.206513
1249342,DES13S2cnf,41.799267,-0.257793
1249346,DES13S2akl,41.330929,-1.380993
1249348,DES13S2bjga,41.416054,-1.386578
1249350,DES13S2bjgb,41.477543,-1.385315
1249365,DES13S2biyx,41.535847,-1.926181
1249367,DES13S2hfv,41.332260,-0.310210
1249368,DES13S2awkx,41.965969,-1.239258
1249369,DES13S2lg,41.624229,-1.349960
1249371,DES13S2kf,41.362919,-0.253625
1249380,DES13S2la,41.461617,-1.169870
1249381,DES13S2awop,40.537350,-1.634313
1249391,DES15S2mod,40.884205,-0.012707
1249392,DES13S2clp,40.403462,-0.852478
1249395,DES13S2kp,41.475582,-1.550186
1249396,DES13S2biyu,40.897636,-0.113219
1249405,DES13S2bizg,40.523090,-0.437489
1249408,DES13S2bjcn,40.937412,-0.690319
1249411,DES13S2bjaw,41.224674,-0.699086
1249413,DES13S2cmj,40.675751,-0.470206
1249414,DES13S2bjax,41.235405,-0.683608
1249415,DES13S2bjco,41.000401,-0.782662
1249416,DES13S2cmp,40.912281,-1.748792
1249417,DES13S2cnm,41.013313,-0.804238
1249420,DES13S2twb,41.017418,-0.781011
1249421,DES13S2bjcy,40.926758,-1.700538
1249423,DES13S2bjcp,41.066559,-0.776702
1249431,DES13S2bjdm,41.093559,-0.791588
1249436,DES13S2thw,41.380673,-1.698001
1249437,DES13S2bjcz,41.149143,-1.721084
1249438,DES13S2bjdf,41.172409,-0.682605
1249440,DES13S2bjgf,41.161564,-0.682054
1249441,DES15S2uo,40.621788,-1.297539
1249443,DES13S2bjde,41.165390,-0.787996
1249444,DES13S2ubp,41.145718,-0.695775
1249445,DES13S2bizw,41.457134,-0.704858
1249447,DES13S2bizy,41.449574,-0.727748
1249448,DES13S2bjei,40.714821,-1.207948
1249449,DES13S2bjad,41.429474,-0.691892
1249450,DES13S2bjaf,41.491718,-0.705497
1249451,DES13S2awjw,41.445816,-0.712139
1249452,DES13S2jl,40.788773,-1.269334
1249453,DES13S2bjag,41.476296,-0.706930
1249454,DES13S2eyg,41.473526,-0.706781
1249455,DES13S2bjbi,40.742790,-1.018528
1249459,DES13S2bizz,41.448509,-0.723840
1249462,DES13S2bjab,41.437141,-0.702789
1249463,DES13S2bwp,41.081955,-0.177264
1249464,DES13S2bjbn,40.793613,-1.041047
1249467,DES14S2zhb,40.794041,-1.056286
1249469,DES13S2bjbp,40.799957,-1.016087
1249483,DES13S2cmk,40.632134,-0.842623
1249487,DES13S2jg,41.686859,-0.412618
1249490,DES13S2atb,41.932133,-0.411294
1249498,DES13S2atl,40.613712,-1.078144
1249500,DES13S2bjgx,41.953682,-0.671199
1249505,DES13S2cmg,42.050285,-0.707083
1249515,DES13S2bjal,41.408855,-0.619262
1249520,DES13S2cls,41.171627,-0.396832
1249522,DES13S2mcm,40.638344,-1.719761
1249525,DES13S2qmt,40.947262,-0.898561
1249526,DES13S2bjaj,40.713177,-1.761580
1249530,DES13S2bamm,40.753651,-1.747890
1249535,DES13S2bjca,40.974472,-0.957265
1249540,DES13S2tns,41.699928,-0.648538
1249541,DES13S2btiu,41.702869,-0.550260
1249545,DES13S2rdh,41.679302,-1.530503
1249546,DES13S2btiz,41.691727,-1.594303
1249547,DES13S2cpl,41.774883,-1.547943
1249549,DES13S2le,41.851711,-1.522346
1249550,DES13S2ahr,41.866478,-1.502490
1249558,DES13S2btiv,41.716061,-1.125639
1249564,DES13S2abn,41.923817,-1.135813
1249568,DES13S2pgy,41.788437,-0.879888
1249573,DES13X1cob,34.538765,-4.465657
1249574,DES13X1bjqj,34.541893,-4.513229
1249576,DES13X1tri,34.198742,-4.281042
1249577,DES13X1bjqx,34.891663,-4.635271
1249581,DES13X1daa,35.312721,-4.532172
1249582,NULL,34.316204,-5.407248
1249583,DES13X1kzm,34.343021,-5.389602
1249595,DES13X2btix,35.243702,-5.568337
1249597,DES13X1atuq,34.776882,-5.899667
1249601,DES13X1bjqu,33.768574,-4.771834
1249602,DES13X1bjrr,34.667862,-4.862970
1249610,DES13X1ayr,34.761658,-5.652718
1249613,DES13X1btiw,35.248341,-5.078711
1249616,DES13X1ss,34.505150,-4.638824
1249623,DES13X1eat,34.798199,-4.208730
1249625,DES13X1ere,34.000198,-5.268556
1249627,DES13X1bjpw,34.086208,-5.288553
1249637,DES13X1cfy,34.697857,-4.237584
1249652,DES13X1btiy,34.525578,-4.278042
1249657,DES13X3bdan,36.780182,-4.004608
1249660,DES13X3pg,35.561112,-5.069564
1249661,DES13X3rc,36.311195,-4.089155
1249662,DES13X3qs,36.342564,-5.137552
1249666,DES13X3bhvz,36.686646,-5.302780
1249667,DES15X3aqf,36.751949,-5.381801
1249670,DES13X3bhwo,37.205654,-4.026069
1249671,DES13X3ccq,36.222210,-4.698089
1249672,DES13X3jja,37.049507,-4.616462
1249675,DES13X3bhtw,37.050602,-4.193015
1249676,DES13X3bhvu,36.463474,-4.487674
1249682,DES13C1bgui,55.364098,-27.256250
1249683,DES13C1bgsp,53.648785,-26.689306
1249685,DES13C1avw,53.219582,-27.038559
1249690,DES13C1bgss,53.653679,-26.810312
1249692,DES15C1aqh,53.769695,-26.854414
1249694,DES13C1bgwy,54.806755,-27.084566
1249695,DES13C1bguw,53.970066,-26.421604
1249696,DES13C1bgtw,53.902893,-27.717365
1249698,DES13C1bgro,54.882229,-27.425522
1249699,DES13C1awh,54.666103,-27.022387
1249700,DES13C1bgsw,54.141792,-26.827902
1249703,DES13C1bgwn,54.901745,-26.543907
1249704,DES13C1bgvo,55.037293,-26.536282
1249708,DES13C1cen,54.404167,-27.219664
1249709,DES13C1atc,53.733074,-27.228333
1249710,DES13C1bgtr,53.955055,-27.009604
1249715,DES15C1aqg,55.006290,-27.676888
1249720,DES13C1bgsm,55.047539,-27.239611
1249726,DES13C1bgvm,54.461281,-26.388882
1249727,DES13C1avh,53.524941,-27.490604
1249729,DES13C1dti,53.515877,-26.578093
1249730,DES13C1ehv,53.585514,-27.494854
1249735,DES13C1bgta,55.009808,-27.490055
1249736,DES13C1bgst,55.110313,-27.470472
1249738,DES13C1bgtv,53.724854,-26.354317
1249741,DES13C1st,54.913799,-26.874773
1249745,DES13C1dth,54.700615,-27.857979
1249747,DES13C1aua,54.958351,-27.897066
1249751,DES13C1bgvq,54.659187,-27.640680
1249752,DES13C1ayid,54.693783,-27.693323
1249753,DES13C1eii,53.525394,-26.709482
1249754,DES13C1bguq,54.282436,-26.885845
1249755,DES13C1fao,54.531982,-26.279558
1249756,DES13C1avj,54.756577,-26.717657
1249757,DES13C1bgtu,54.671627,-26.149569
1249758,DES13C1axns,54.792175,-26.719948
1249760,DES13C1avs,54.505505,-27.243841
1249765,DES13C2bhcv,54.628086,-29.934847
1249766,DES13C2bhco,54.762890,-29.956324
1249768,DES13C2bhdx,55.341248,-29.238113
1249771,DES13C2ehl,55.068115,-29.449822
1249773,DES13C2bhgo,55.180466,-29.514204
1249775,DES13C2dxq,54.014267,-29.280357
1249777,DES13C2dyr,55.316128,-29.526440
1249793,DES13C2afb,53.783058,-29.855812
1249794,DES13C2dyu,54.501583,-29.077713
1249800,DES13C2dyv,54.778629,-29.853193
1249801,DES13C2bhhl,54.813393,-29.758228
1249803,DES13C2bhdc,54.718910,-28.313696
1249805,DES13C2mw,54.046745,-29.787649
1249806,DES13C2ve,55.068470,-28.880783
1249809,DES13C2atwi,53.803543,-29.470940
1249811,DES13C2qdi,53.726742,-28.310249
1249812,DES13C2dxy,54.789139,-28.711813
1249826,DES13C2owc,53.871601,-29.327616
1249829,DES13C2bavr,55.041420,-29.717627
1249831,DES13C2bheu,54.515377,-28.633190
1249835,DES13C2bhey,53.438232,-29.654697
1249838,DES13C2bhcl,53.581646,-28.727799
1249840,DES13C2bhge,54.468914,-28.815144
1249846,DES13C2bhdg,54.819683,-29.313143
1249848,DES13C2anct,55.031483,-29.270454
1249849,DES13C2bhgu,53.269856,-29.283934
1249851,DES13C2dyc,55.218029,-29.399984
1249852,DES13C2bhfd,53.271870,-29.469971
1249853,DES13C2bhka,54.080719,-28.625851
