CID	FLAG
1295748 0
1297685 2
1299296 2
1299325 2
1299334 2
1299399 2
1299560 2
1281940 2
1286411 4
1291459 2
1291986 2
1294706 2
1294806 2
1294808 0
1294844 2
1295270 2
1299190 2
1299453 2
1299503 2
1300823 2
1300841 2
1281645 4
1290340 2
1290344 2
1290347 2
1290477 0
1290479 2
1291060 2
1292145 4
1294845 2
1298689 2
1282123 6
1282459 6
1282465 4
1282544 0
1282736 4
1291245 2
1297959 0
1299159 2
1299463 2
1299705 0
1300164 0
1300390 2
1300391 2
1300408 2
1281650 2
1289701 2
1291489 2
1291639 2
1291643 2
1292306 2
1294743 2
1298643 0
1299450 2
1299565 2
1299696 0
1299784 2
1299785 2
1281072 0
1281185 1
1281640 4
1281641 4
1284615 0
1294137 2
1294351 2
1297259 0
1299458 2
1301113 2
1301116 2
1281378 4
1281943 2
1282481 4
1291162 2
1292162 6
1292274 2
1296414 2
1297407 2
1299567 2
1282130 2
1282131 6
1282139 4
1282143 4
1282146 6
1282703 2
1284008 4
1292741 2
1296786 0
1300517 2
1300618 0
1300933 2
1300988 2
1301591 0
1291442 2
1291443 0
1291445 2
1291449 2
1291742 2
1298605 2
1299872 0
1300357 0
1300370 0
1300470 2
1300643 2
1300700 0
1282543 4
1291252 2
1294670 0
1296846 2
1297047 0
1299102 0
1301000 2
1301479 0
1301506 0
1301670 2
1281539 4
1297490 2
1299623 0
1300191 2
1300531 2
1300644 0
1300645 0
1300732 2
1300751 2
1300851 2
1300852 2
1281542 4
1281545 6
1282657 0
1286398 4
1299355 2
1301494 0
1281508 6
1291270 2
1291284 2
1291319 2
1293205 2
1295768 0
1297353 2
1299703 2
1299847 2
1299851 2
1299854 2
1300869 2
1300870 2
1282080 4
1282140 0
1292063 2
1295954 2
1296032 0
1296035 2
1296042 2
1297649 2
1301748 2
1301767 2
1301774 2
1301787 2
1301804 0
1282494 4
1286916 0
1286940 1
1287051 0
1287058 0
1281057 0
1281280 6
1281999 4
1282000 4
1282277 1
1282401 0
1282547 4
1285148 4
1286672 0
1281681 4
1283107 0
1283246 4
1286908 1
1286953 0
1286905 0
1288124 0
1288241 1
1288912 0
1288913 0
1289281 2
1294340 2
1294341 2
1294830 2
1296878 2
1282712 1
1288758 1
1288762 1
1288782 0
1288787 0
1288812 4
1288821 0
1292081 2
1293161 2
1293193 2
1293254 2
1295672 2
1296070 0
1296362 2
1282721 1
1282958 4
1282960 2
1287754 3
1287854 1
1287883 1
1287906 1
1287977 1
1288001 1
1288078 1
1288095 1
1288098 0
1288107 1
1288113 0
1281349 5
1281352 2
1281597 4
1289556 4
1291281 6
1292558 2
1292560 2
1293524 2
1293933 0
1294692 0
1294815 2
1295630 0
1296385 0
1297645 2
1297887 0
1298804 2
1298807 2
1299228 2
1290139 2
1295941 2
1297229 2
1297240 2
1297928 2
1297930 2
1299866 2
1301142 2
1301817 2
1285271 6
1285278 4
1285501 4
1290198 2
1290403 2
1291263 0
1293145 2
1296861 2
1297046 2
1299650 2
1299717 2
1299743 2
1300116 0
1300855 0
1281248 4
1282563 0
1282718 0
1288166 1
1288318 1
1288449 1
1288466 0
1289232 1
1281358 4
1282079 2
1283113 6
1290683 2
1292862 2
1300107 2
1300334 0
1300569 0
1300827 2
1300871 2
1300887 0
1300921 2
1300953 2
1300962 2
1281638 1
1299150 2
1300703 2
1300704 0
1301761 2
1301896 2
1281369 4
1282456 6
1292492 2
1292493 2
1294638 2
1299945 2
1300504 2
1282383 1
1284846 0
1285486 0
1285493 0
1289917 2
1290044 3
1291653 2
1291656 2
1291658 2
1291842 2
1282162 1
1283111 0
1286166 4
1286911 0
1291426 2
1291650 2
1291860 2
1291874 2
1292756 2
1292758 2
1292941 2
1294085 2
1286392 0
1282757 4
1291685 2
1292764 2
1293982 2
1296011 2
1296014 0
1296648 0
1296764 2
1299255 2
1299773 0
1299774 2
1281909 6
1282121 6
1282664 4
1282666 4
1292543 2
1292781 6
1292800 2
1292805 2
1292806 2
1293092 2
1293838 2
1294791 2
1294951 2
1295196 0
1284575 1
1286240 2
1289263 4
1294254 2
1296908 2
1281129 4
1281131 4
1282173 0
1283099 6
1283837 1
1285637 1
1286363 1
1281862 4
1282137 4
1282668 4
1282669 4
1282670 4
1283993 1
1284068 1
1284614 1
1288213 1
1288494 0
1288737 0
1288741 4
1288744 0
1288745 0
1288746 4
1288748 5
1288750 4
1281766 4
1282379 4
1283050 0
1289406 2
1290715 2
1290972 2
1290973 2
1291698 2
1291812 2
1291816 2
1282112 4
1282114 4
1283936 4
1291950 2
1292175 4
1293284 0
1293285 2
1296510 2
1297854 2
1285511 0
1285556 5
1286462 1
1287764 1
1289978 2
1281517 5
1281670 4
1281706 4
1282679 1
1282833 4
1283649 4
1285006 2
1285645 2
1285899 1
1289412 4
1289413 4
1289643 0
1290909 2
1290970 2
1290971 2
1291014 2
1281692 2
1282417 1
1282658 4
1286655 4
1288879 0
1289433 4
1291530 2
1293805 2
1295198 0
1295823 2
1295861 2
1295862 2
1296276 2
1296321 2
1282128 4
1282389 4
1290901 2
1291599 2
1291621 2
1293283 0
1297885 0
1298289 2
1298548 2
1299495 0
1299504 2
1299602 2
1299615 0
1299700 0
1282824 4
1283626 0
1290928 2
1290941 2
1291418 2
1291611 2
1291632 2
1282310 1
1284506 1
1290652 0
1290654 0
1290659 2
1290819 2
1290821 2
1290933 2
1291019 2
1291405 2
1291473 2
1291478 0
1291768 0
1292765 2
1292767 2
1281370 6
1281948 0
1281952 2
1282187 2
1284473 1
1286207 4
1290452 2
1291285 0
1291286 2
1295763 0
1295769 0
1296522 0
1296526 0
1296529 0
1296531 0
1296534 0
1296538 0
1296541 0
1296543 0
1283354 4
1284676 4
1291727 2
1293798 2
1293956 2
1294623 2
1294627 2
1294671 2
1294843 2
1295272 2
1295327 2
1295832 2
1296065 2
1283293 6
1283342 0
1283923 4
1286137 1
1290376 2
1290438 2
1291338 0
1292538 2
1294819 2
1298888 2
1298889 0
1299425 2
1299588 2
1283250 0
1283255 2
1285205 0
1285208 0
1285482 6
1286451 0
1289102 0
1289103 0
1289105 0
1290342 2
1291631 2
1293549 2
1293800 2
1295910 0
1296760 2
1289916 2
1291668 2
1293140 2
1293142 2
1296139 0
1296140 0
1296424 2
1297037 0
1297256 2
1297326 0
1297440 2
1297501 2
1297786 2
1283045 5
1290737 2
1290738 2
1292872 2
1294207 2
1296390 2
1296391 2
1296416 2
1296925 2
1296941 4
1297224 2
1297298 2
1297371 2
1285370 0
1286103 4
1293265 2
1296963 4
1298266 2
1299040 0
1299631 2
1299698 2
1299759 2
1300462 2
1300616 2
1282954 4
1283138 1
1288438 1
1291503 2
1291556 2
1293281 2
1301726 0
1301952 2
1301985 0
1283286 2
1283289 4
1290393 2
1290584 2
1291623 2
1291626 2
1292414 0
1292418 2
1298198 2
1298242 2
1298244 2
1298323 2
1298492 2
1298650 0
1298681 2
1290043 2
1291783 2
1293771 2
1294560 2
1294565 0
1295062 2
1296182 2
1297461 2
1297923 2
1292944 2
1292945 2
1293139 2
1297541 0
1297703 2
1300874 2
1282871 1
1283245 4
1283512 4
1283514 2
1284672 4
1284849 0
1286148 4
1286150 0
1286904 1
1286912 1
1294695 2
1298130 2
1300160 2
1283175 6
1284452 0
1293807 2
1295316 2
1295972 0
1297315 2
1297335 2
1297336 2
1298779 2
1298947 2
1298948 2
1298961 2
1298965 0
1298967 0
1299033 2
1299124 2
1299157 0
1299379 2
1291735 2
1291882 2
1293781 2
1296915 2
1298061 2
1299156 2
1299339 2
1299551 2
1299722 2
1299857 2
1293238 2
1297140 4
1301302 2
1289485 4
1291063 2
1291066 2
1294934 0
1297479 2
1299777 2
1300036 2
1302003 0
1302072 0
1302073 2
1302092 2
1283628 0
1289555 4
1295470 2
1297104 2
1299384 0
1299626 0
1299797 0
1300056 0
1300313 2
1300314 2
1300363 2
1290709 0
1292926 2
1294556 2
1294970 2
1294971 2
1297873 2
1300000 2
1300059 2
1300084 2
1283297 6
1284839 0
1289006 1
1289867 4
1290259 2
1291587 2
1291938 2
1293136 2
1298277 2
1299011 0
1299515 2
1300221 2
1300418 2
1301458 0
1301459 0
1301595 0
1290258 2
1291511 2
1292807 2
1293051 2
1297626 2
1299711 0
1299712 2
1299726 2
1301353 2
1302058 2
1290543 2
1290544 2
1292894 2
1294198 0
1294812 0
1296453 0
1296727 6
1297218 0
1297695 2
1298863 2
1300764 2
1300792 2
1300793 2
1300824 2
1293179 2
1293180 2
1293987 0
1294388 0
1297592 2
1300683 0
1300702 2
1300706 2
1301355 2
1284627 4
1284710 1
1299103 2
1299320 2
1301915 2
1301933 2
1301938 2
1302136 2
1286343 4
1288887 0
1288889 2
1291242 2
1291247 2
1293141 2
1295584 2
1295780 2
1299387 0
1300384 0
1302046 4
1302055 2
1302074 2
1284872 4
1289386 5
1289500 2
1292073 2
1292425 2
1292426 2
1293306 0
1293366 2
1294571 2
1296464 2
1283033 4
1284820 6
1290711 2
1290713 2
1291054 2
1293403 2
1293475 2
1294436 2
1297167 2
1297585 2
1298057 2
1298058 2
1298059 2
1301362 4
1301363 0
1301367 2
1284834 4
1289592 0
1289961 2
1289962 2
1289963 2
1292682 0
1293271 2
1293507 2
1296445 2
1296793 2
1298876 2
1301332 2
1301936 2
1301941 2
1302141 4
1302142 0
1302627 2
1288867 1
1293829 2
1293832 2
1294197 4
1297784 2
1297823 2
1299516 2
1302489 0
1302168 0
1302169 0
1302491 0
1302494 4
1302188 2
1302572 2
1302582 0
1302586 0
1285244 3
1293048 2
1297082 2
1297083 2
1299746 2
1300562 2
1300708 2
1300820 2
1301013 0
1283727 4
1289656 4
1289657 6
1290391 2
1296206 2
1296213 2
1296227 2
1297269 0
1301638 0
1301751 2
1301762 2
1301766 2
1284877 0
1292545 2
1293924 2
1294040 2
1294407 2
1295508 2
1295509 2
1302374 2
1302377 0
1302379 0
1302388 2
1302390 2
1302391 2
1302439 4
1302440 4
1302451 0
1288033 1
1292000 4
1297090 2
1300607 0
1302047 2
1302184 2
1302327 0
1302328 2
1302372 2
1302396 0
1302435 4
1286333 1
1290453 2
1291297 6
1291298 2
1293862 2
1295209 2
1297810 2
1299104 2
1299343 2
1299345 2
1299718 0
1301200 2
1285346 4
1290298 2
1291957 2
1299887 2
1299912 2
1301828 2
1301829 2
1301864 2
1301911 2
1301963 2
1283361 6
1283440 4
1283787 6
1286233 0
1290776 2
1290777 2
1290784 2
1291349 2
1291352 2
1291494 4
1292618 2
1295274 0
1297070 2
1300192 0
1302105 2
1302187 2
1285572 0
1286119 1
1286197 3
1286866 0
1286989 1
1286992 1
1287884 0
1283412 4
1283435 4
1283872 4
1287778 1
1288220 1
1288251 1
1286420 0
1290918 2
1291553 2
1291554 2
1291761 0
1291762 2
1291845 2
1293336 2
1297028 0
1297284 0
1297359 2
1297374 2
1283325 6
1283445 0
1284569 1
1284934 0
1286438 1
1286510 1
1286685 4
1287300 1
1287421 1
1287497 0
1287903 1
1287914 2
1287915 1
1287916 0
1288003 3
1288723 1
1288728 0
1288736 0
1288749 6
1288760 0
1288763 0
1288764 0
1288783 0
1288785 1
1288786 1
1288808 1
1289141 0
1289146 0
1289238 0
1289245 0
1289247 1
1283460 1
1284554 0
1284774 1
1284984 6
1285229 1
1286072 0
1286129 1
1286881 1
1287718 0
1287730 2
1288366 3
1284112 0
1287639 1
1287859 1
1290480 2
1290486 2
1290488 2
1290489 2
1292788 2
1295451 2
1299162 0
1282984 4
1282985 2
1283384 6
1285920 4
1287654 1
1288704 1
1288751 0
1288755 0
1289012 1
1283301 6
1283668 1
1286373 4
1286374 4
1287081 1
1286523 1
1288511 1
1288538 0
1288598 0
1288613 0
1288784 1
1288793 0
1288794 1
1283529 4
1286874 0
1288574 2
1288780 1
1289083 1
1291788 4
1295141 4
1296120 0
1297396 2
1297397 2
1297755 2
1301253 2
1283116 6
1284591 6
1284823 1
1285813 4
1286386 0
1289204 0
1289248 1
1284600 1
1286415 5
1286893 1
1289921 2
1290002 2
1290013 2
1290632 2
1290751 2
1288801 0
1288839 0
1288840 0
1288983 0
1289262 0
1284895 2
1285830 0
1289233 1
1290038 2
1290042 2
1290335 2
1290338 2
1290761 2
1291311 2
1291919 2
1291962 2
1292101 2
1283000 4
1283624 0
1291334 2
1291368 2
1291374 2
1291377 2
1291455 2
1291891 2
1292403 2
1292976 2
1292978 2
1293080 2
1293404 2
1293923 2
1294017 2
1290203 2
1290288 2
1290889 2
1290891 2
1291673 2
1291733 2
1292097 2
1292929 2
1294719 2
1294802 2
1294803 0
1295844 2
1289296 0
1289299 4
1289300 0
1289906 2
1290881 2
1291884 2
1292571 2
1292846 2
1292847 2
1293351 0
1293396 0
1293788 2
1294021 0
1294567 2
1294568 0
1295305 2
1292067 2
1292440 2
1294979 2
1289563 4
1289911 2
1290360 2
1290364 2
1290366 2
1290368 2
1290444 2
1290823 2
1291069 2
1291120 2
1291121 2
1291123 2
1291124 2
1291414 2
1292099 2
1292126 2
1283926 0
1289288 4
1289368 4
1289973 2
1289975 2
1289984 2
1289985 2
1291861 2
1297272 0
1297416 2
1298644 0
1290829 2
1290830 2
1290834 2
1291892 2
1291961 2
1294224 0
1296768 2
1297193 2
1297318 2
1297349 2
1298375 2
1298788 2
1299710 2
1283619 1
1284902 4
1286499 1
1290585 2
1292373 2
1292375 2
1292378 2
1294153 2
1284625 6
1287757 0
1287935 0
1291792 2
1293106 2
1293187 2
1293264 2
1288989 1
1289687 6
1291187 2
1291190 6
1292547 0
1293185 2
1293257 2
1293259 2
1293432 0
1295273 2
1297121 2
1297662 2
1298257 2
1298708 2
1298803 2
1298979 0
1298981 0
1298982 0
1299134 2
1286201 4
1287885 1
1293848 2
1300094 2
1300179 2
1300338 2
1300640 2
1301201 2
1284153 1
1288774 0
1288775 0
1288788 0
1288799 1
1288809 4
1288823 4
1288851 0
1288923 1
1289112 0
1289113 1
1289117 1
1289140 0
1289156 0
1289158 0
1289159 0
1289162 0
1289178 1
1289199 0
1283259 6
1283972 1
1284799 0
1284801 1
1285565 6
1285570 2
1287550 2
1294644 2
1294652 2
1294659 2
1294660 2
1294681 2
1294682 2
1294762 2
1284447 1
1284471 1
1284519 0
1285038 0
1285362 1
1286804 4
1286806 4
1283046 2
1284894 6
1285472 0
1286686 4
1286708 4
1286730 1
1289463 4
1289812 4
1289891 4
1289971 0
1289976 2
1289992 2
1284601 4
1286793 0
1290054 2
1290061 2
1292984 0
1294707 0
1294773 2
1294798 2
1294852 2
1294904 2
1294911 2
1294912 2
1294916 2
1283793 0
1286048 1
1283152 1
1286583 4
1285633 0
1290790 2
1290795 2
1291177 2
1291300 0
1291498 2
1291638 2
1291670 2
1292156 2
1284563 1
1284594 4
1289997 2
1290003 0
1294931 2
1294936 2
1294937 2
1295002 2
1295027 2
1295030 2
1295077 2
1295079 2
1283024 5
1284291 0
1283056 2
1285525 1
1286053 0
1282911 1
1285302 4
1289570 0
1292282 2
1292287 0
1292292 2
1292328 2
1292347 2
1292351 2
1292364 2
1292369 2
1292370 2
1292371 0
1292420 2
1292467 2
1292469 2
1292474 2
1292483 2
1283264 6
1286395 1
1291706 2
1291805 2
1292886 2
1295129 2
1295144 2
1295271 2
1295285 2
1295287 2
1295291 2
1295296 2
1295297 2
1295298 2
1295306 2
1286690 0
1286031 2
1286416 4
1289310 0
1289441 4
1289493 2
1283411 6
1283724 4
1285828 2
1291652 2
1292220 2
1292223 2
1292484 2
1292485 2
1292499 2
1292508 0
1292540 2
1292554 2
1292555 2
1292626 2
1292635 0
1292636 2
1292637 2
1292708 2
1292716 2
1292810 2
1292816 2
1283072 6
1283285 6
1286267 0
1290240 2
1294212 2
1295334 2
1295601 2
1295667 0
1295889 6
1296060 0
1283198 6
1285468 1
1289571 0
1289600 4
1289913 2
1289991 2
1290072 2
1290086 2
1283608 0
1284632 1
1284845 1
1292821 2
1292839 2
1292898 2
1292899 2
1292932 2
1292935 2
1292957 2
1292963 2
1292966 2
1293031 2
1293043 2
1283817 4
1290185 2
1292183 4
1292695 2
1292697 2
1294967 0
1295369 2
1295370 0
1295372 2
1295478 0
1295519 2
1295572 2
1295705 2
1295785 2
1295921 2
1296342 2
1284803 6
1289982 2
1290060 2
1290108 2
1290213 2
1290220 2
1290317 2
1290337 0
1290397 2
1290398 2
1290430 2
1290514 2
1290675 2
1290721 2
1290723 0
1290742 2
1283011 4
1283016 6
1285180 4
1288846 5
1290492 2
1290498 2
1291045 2
1293057 2
1293058 2
1293060 2
1293062 2
1293133 2
1293195 2
1293206 0
1293207 2
1293236 2
1293237 0
1293250 2
1293278 2
1293288 0
1293290 2
1293291 2
1293297 2
1293330 0
1293334 2
1293339 2
1293361 2
1283924 4
1284082 0
1293341 2
1295311 0
1295313 2
1295402 2
1295436 2
1295440 2
1295445 2
1295472 2
1295633 2
1295880 2
1295924 0
1296345 2
1296367 2
1296402 2
1283178 4
1286133 1
1286424 5
1286448 0
1286452 4
1286453 4
1289428 4
1289852 4
1291254 2
1291256 2
1291258 2
1291265 2
1291313 2
1291316 2
1291324 2
1291335 2
1291336 2
1291356 2
1291384 2
1291386 2
1291397 2
1291402 2
1291407 0
1291422 2
1291433 2
1291436 2
1291438 2
1291466 0
1291467 0
1285547 0
1289594 4
1291981 2
1293370 2
1293371 2
1293379 0
1293406 2
1293414 2
1293416 0
1293425 2
1293448 2
1293496 2
1293508 0
1293518 2
1286199 0
1289825 4
1291293 2
1291299 2
1295876 2
1296604 2
1296657 2
1296669 2
1296781 2
1296782 2
1296783 2
1296807 0
1285317 4
1291411 2
1291520 2
1291521 2
1291589 2
1291755 0
1291888 0
1291895 2
1291898 2
1291899 2
1291920 2
1291080 2
1291082 2
1291375 2
1293783 2
1293835 2
1293921 2
1293932 0
1293942 2
1293948 2
1293957 2
1293984 4
1284762 1
1285441 0
1287305 1
1287360 1
1287431 3
1287434 2
1282894 1
1283062 4
1283372 4
1287609 1
1288287 1
1288297 0
1288430 1
1284088 0
1288916 1
1283093 4
1283602 0
1286147 4
1291200 2
1291664 2
1291666 2
1295320 2
1295688 2
1296197 0
1296198 2
1296565 2
1285823 0
1288471 0
1288526 0
1288560 0
1288632 1
1288653 0
1288672 1
1284810 0
1289000 0
1291413 2
1291532 2
1291536 2
1291539 2
1292476 2
1284466 1
1291561 2
1291565 2
1291566 2
1291628 0
1292746 2
1293154 2
1295856 2
1296560 2
1296641 0
1296651 2
1296820 2
1296895 2
1296903 2
1296904 2
1296938 4
1283166 6
1284869 0
1291802 2
1291803 0
1291804 0
1292840 2
1292902 2
1293946 2
1294077 2
1294199 2
1283019 4
1291843 2
1293046 2
1293959 2
1295415 2
1295592 2
1295645 0
1295774 2
1295784 6
1295789 2
1295822 2
1295877 2
1296099 2
1296155 2
1296400 2
1296406 2
1296407 0
1287237 1
1287494 0
1287881 0
1287887 1
1287924 1
1287959 1
1285427 1
1287886 1
1288198 0
1283197 4
1283201 4
1290818 2
1291006 2
1291007 2
1292212 2
1293100 2
1293101 2
1293103 2
1294372 2
1294451 0
1294490 0
1294519 2
1286043 2
1286892 0
1287127 0
1287195 0
1287211 0
1283618 6
1288083 1
1285900 0
1286900 1
1288280 3
1283363 4
1286518 0
1286853 4
1288695 0
1288713 0
1288718 0
1288720 0
1288747 0
1289565 4
1291049 2
1291051 2
1291052 2
1282914 1
1283077 4
1287626 1
1287628 1
1287716 1
1287735 1
1287738 0
1287753 0
1287763 1
1287988 0
1288374 5
1286136 1
1286480 3
1286831 0
1286832 1
1288104 0
1288192 0
1288194 1
1288214 2
1288462 0
1288474 0
1288502 0
1288310 1
1288327 2
1288329 0
1288418 1
1288495 1
1288935 0
1289088 0
1289101 0
1283735 1
1284100 0
1284185 1
1284189 1
1285142 0
1288259 1
1289434 4
1289567 6
1290727 2
1292737 2
1283129 4
1286871 1
1287212 1
1288056 0
1288532 0
1288610 0
1284435 4
1286441 1
1287430 1
1288058 1
1282971 6
1283326 0
1283878 4
1285017 4
1285021 4
1287798 1
1282902 1
1283990 0
1284654 6
1286505 4
1288217 2
1289794 4
1291400 2
1294620 2
1294625 6
1294641 2
1283274 4
1284616 1
1286190 6
1284026 1
1286811 0
1287437 1
1288690 1
1288702 1
1288703 0
1288712 4
1288726 4
1288739 1
1288759 1
1304785 0
1307010 0
1308163 4
1308164 4
1311496 2
1315034 2
1315153 1
1315159 1
1315191 2
1315198 1
1302666 0
1303416 2
1304154 0
1304232 0
1304249 4
1304772 0
1306732 4
1309227 2
1303736 2
1303979 4
1304429 0
1304709 2
1308112 4
1310207 2
1310396 2
1302992 2
1302994 0
1305150 2
1306356 6
1308424 2
1309551 2
1310073 2
1311709 0
1310963 2
1310964 2
1310981 2
1311400 2
1311517 2
1311555 0
1311565 2
1311575 0
1311755 2
1311757 0
1311758 2
1311759 2
1311784 2
1302749 2
1303487 2
1306707 4
1307486 0
1308982 0
1310546 2
1311300 2
1311918 0
1312812 2
1312814 2
1313782 0
1314293 2
1314296 2
1305009 2
1305291 2
1305292 2
1307569 0
1309228 2
1309431 2
1310053 2
1310999 0
1311016 2
1311024 0
1311037 2
1311091 2
1302635 2
1302650 0
1303763 2
1305417 2
1305580 2
1307281 0
1307609 4
1303513 0
1303622 2
1303623 0
1304713 2
1305664 2
1311921 2
1311947 2
1311493 0
1311952 2
1312172 1
1312220 2
1312231 2
1312262 2
1312358 2
1312366 2
1312394 2
1302346 2
1302710 2
1306468 4
1306471 0
1307723 4
1307728 0
1309600 2
1310169 2
1313486 2
1314908 1
1302636 2
1304541 2
1305219 2
1310158 2
1311345 2
1311396 0
1311585 2
1303753 2
1304639 0
1309215 2
1309224 0
1309229 0
1309288 2
1304234 4
1306578 2
1306991 4
1309469 0
1312407 0
1312498 2
1312499 2
1312563 1
1304236 4
1305140 2
1306785 4
1307267 1
1311535 2
1313135 2
1314451 2
1304217 0
1305092 2
1308195 0
1311731 2
1311790 2
1302975 2
1303257 2
1306330 0
1302623 2
1303113 0
1312461 1
1312713 1
1312736 2
1312799 1
1312881 2
1312885 2
1312900 0
1312926 0
1312940 2
1312946 2
1312971 2
1313011 2
1302417 2
1303923 0
1307745 1
1307795 0
1308422 2
1314519 0
1315197 2
1304245 4
1307205 1
1310345 2
1311903 2
1312164 1
1312389 2
1312669 1
1312845 1
1313004 2
1302844 2
1302895 2
1303187 2
1303197 2
1305642 2
1306357 0
1302740 2
1304127 4
1305064 2
1305074 2
1311151 2
1313159 2
1313161 2
1313197 2
1313323 2
1313337 2
1310128 2
1310130 2
1313334 2
1313590 0
1313659 1
1313671 2
1313834 0
1313884 1
1314112 2
1314161 4
1304286 4
1304438 0
1304456 2
1308054 1
1308701 0
1309270 2
1309559 2
1303332 0
1303504 0
1311104 2
1311110 2
1313403 0
1313413 2
1313468 0
1302459 0
1302952 0
1303140 2
1303468 2
1304450 2
1306067 2
1306423 4
1307751 1
1308589 2
1311467 2
1302557 2
1303534 2
1304921 2
1306766 4
1306770 4
1310536 2
1311779 0
1314361 4
1314839 0
1314842 4
1304011 2
1305391 2
1307022 4
1307581 4
1307584 4
1308874 0
1310242 2
1310263 2
1310294 2
1310378 2
1310492 2
1302605 0
1303199 0
1303756 2
1303850 2
1304416 2
1306366 4
1308823 4
1308957 4
1311870 2
1313555 2
1313594 2
1313610 2
1313647 1
1313760 2
1313783 2
1313833 2
1303285 2
1304959 2
1305338 2
1305339 0
1308884 4
1312802 1
1313860 0
1313864 0
1313867 1
1313978 1
1314278 2
1314317 4
1303703 2
1309297 2
1315024 2
1315031 4
1315032 4
1306626 4
1306986 4
1310932 2
1310942 2
1310950 2
1310952 2
1304482 2
1308819 0
1311527 2
1311528 2
1312909 1
1313862 0
1313896 2
1313923 2
1314095 2
1314162 2
1314167 2
1314178 0
1314186 4
1314192 4
1314219 0
1314261 0
1303938 4
1308917 4
1309486 2
1309539 2
1312556 0
1313068 0
1314289 2
1315137 1
1303735 2
1303798 0
1303801 0
1306676 4
1306679 0
1310194 2
1310204 2
1303090 2
1304387 2
1305944 0
1307069 0
1302418 2
1306196 2
1308751 4
1308911 4
1314371 2
1303251 0
1303910 4
1304032 0
1304174 2
1304601 2
1306838 4
1308592 4
1309243 0
1309350 2
1304819 2
1309185 4
1313999 2
1314297 2
1303287 2
1305051 2
1305365 2
1308072 5
1308756 4
1308925 0
1309744 2
1309749 2
1311101 0
1302609 2
1309117 4
1310261 2
1312400 2
1312558 1
1314627 2
1303218 2
1303849 2
1304688 2
1305757 2
1305975 0
1307683 1
1310253 2
1310880 2
1303672 2
1304045 4
1304128 0
1305305 2
1305692 6
1306299 4
1311028 0
1313419 0
1314312 0
1303529 2
1303537 2
1304479 2
1305724 0
1307011 4
1307056 0
1308357 2
1306000 2
1307779 0
1308707 0
1310303 2
1302564 4
1303205 6
1305982 0
1309460 2
1311368 0
1311458 0
1311999 2
1312920 0
1313057 2
1313230 2
1313951 1
1302672 2
1302965 2
1305682 6
1305873 2
1306228 0
1308582 4
1312888 2
1313251 2
1315058 2
1302359 2
1302761 2
1302988 2
1303186 0
1303215 2
1304176 2
1304748 0
1307211 1
1309336 0
1309340 0
1310540 2
1310741 0
1310742 0
1311228 0
1311266 2
1311267 2
1311278 2
1303718 2
1304201 4
1305388 2
1315035 4
1314073 2
1314074 2
1314812 0
1314848 0
1302480 4
1303444 2
1303593 2
1303595 2
1304082 4
1305820 0
1308938 4
1302415 2
1304677 0
1304825 0
1305145 2
1310887 0
1311520 2
1313388 0
1314237 0
1304085 2
1305395 2
1306535 4
1306800 4
1308386 0
1310499 0
1311295 2
1311299 0
1311362 2
1311364 2
1305547 0
1309593 2
1310217 0
1310440 0
1313195 2
1313199 2
1314977 2
1315000 2
1315044 1
1315046 0
1315055 0
1315112 1
1303722 2
1304354 2
1304806 0
1305643 0
1307009 2
1307601 1
1307625 1
1307628 1
1306994 4
1308118 4
1309220 2
