CID,peakmag_g,peakmag_r,peakmag_i,peakmag_z,peakmjd_g,peakmjd_r,peakmjd_i,peakmjd_z
1367122,22.358595370351352,22.645451489584218,22.80786838099664,22.56476901521446,57627.35,57627.352,57627.35400000001,57681.008
1367249,23.45393832303936,23.22523582739899,22.926660145996934,22.124721437178046,58026.149000000005,58004.318,58025.16,58025.163
1367407,24.06267111505453,23.12153276449881,22.555988176303813,22.54523839401681,57623.412000000004,57623.415,57623.417,57645.253
1367579,24.069285316636808,23.727498023145355,23.94373058532981,22.475098671323508,57681.191,57643.2,57687.082,57680.117999999995
1368111,23.473722212749788,22.680099212058145,22.450963210771455,22.52018574769256,57627.363,57614.21,57623.225999999995,57629.235
1368286,24.521651968590177,23.628565843953837,23.414789722077945,23.437027656653854,57624.275,57666.327000000005,57638.237,57623.331
1368482,23.698987699274408,22.669538807672904,22.663867501393227,22.70133719455123,57625.248,57635.223,57631.235,57636.225
1368674,23.263026484985147,24.497600304020388,24.15117265314836,23.14024612378705,57673.232,57779.145,57761.072,57627.386
1370242,23.401831763637404,22.646730864968525,22.7075367372725,23.13034454015414,57615.41,57708.08,57686.084,57687.085
1370330,24.335067922847916,22.568532602790427,22.130963753594934,22.85867620964187,57708.062999999995,57645.09,57773.051,57623.22900000001
1370472,23.815625857466305,23.501083722495956,22.738251700557473,22.499565792353838,57998.111,58085.099,58025.043,58107.096
1370706,21.921198597574374,22.40972583234855,22.183372948331296,21.904131891433813,58052.27099999999,58057.205,58040.272000000004,58057.209
1370892,23.24491506109134,23.420249632082978,23.22041868246988,22.90138344708462,58085.096,57998.113,58040.004,58021.054000000004
1371037,23.062850283868837,22.909158057077786,23.01937107024184,22.38503098584758,58071.026,58081.045999999995,58085.100999999995,58081.051
1371211,24.147155903147592,24.357364305138354,24.05323324117762,24.467734018124244,57615.356,57623.312000000005,57615.374,57623.331
1372115,25.22074799225997,24.362482445520612,23.759925752410027,23.906535360084032,57709.074,57627.415,57643.33,57638.331
1373042,21.638970188563633,21.524429093827173,21.44118902845321,21.79078602464711,57631.258,57636.252,57637.254,57631.352
1374032,23.88626193292773,24.258446700209163,22.515054477143785,24.640979912906012,57625.3,57645.234000000004,57615.34,57637.295
1375098,22.89014369583917,22.977262820357105,24.621268928936257,20.721578758563222,57627.363,57627.365999999995,57641.094000000005,57627.37
1376125,25.42749682534075,24.642697356210963,19.897802188710532,21.773411184346138,57686.007000000005,57680.005,57645.078,57686.014
1376229,24.882202403199546,24.955018155583918,24.164972028096628,23.996283245564577,57681.117,57627.415,57629.261,57616.312000000005
1377144,24.631582230515534,24.349404019474676,23.06418212871783,23.84790567841647,57701.039000000004,57614.21,57627.367999999995,57642.108
1380101,22.981636062928782,23.293080924124123,23.4177184823068,23.117211057536352,57642.100999999995,57627.365999999995,57642.105,57653.075
1380224,24.61333155594356,23.7109776269138,24.349344388212558,23.95627924823668,57625.264,57625.276,57633.244000000006,57645.318
1381115,23.925175409398424,24.275191901189988,23.855333089353884,22.999771753568872,57627.363,57686.023,57781.041,57627.37
1382078,23.832127116275107,23.96114774871786,23.751985515841568,23.893369504143692,57631.258,57636.252,57637.254,57645.318
1384037,23.213903152763855,22.42694651436518,22.137164434096263,23.03461269444049,57763.078,57625.251,57631.235,57631.238
1385085,23.34717273894764,21.94718194564391,19.246990803193885,21.80723818179036,57680.003,57747.045999999995,57681.005999999994,57681.008
1386032,22.805693609698004,21.962890379880754,23.32447816924686,22.966297727037766,57763.078,57624.371,57687.095,57673.302
1387071,23.265374972764086,22.458565634327194,23.528648485080684,23.300794448568794,58092.060999999994,58008.306,57996.358,58008.312999999995
1387178,23.273690267681026,23.58957808279469,23.555552658261938,23.51013020586762,57645.259000000005,57643.22,57653.364,57637.346
1388138,22.440943025302484,23.927315826273905,24.286613147424074,22.869013524355537,57681.15,57644.217000000004,57644.22,57681.157
1389172,22.476160308451956,23.427011356280275,22.006247259641853,22.86343038218426,58004.371,58117.162000000004,58004.375,57996.344000000005
1389291,24.539904803432776,24.186929430322877,25.68616011982904,25.034470711214084,57636.232,57625.276,57673.306,57687.113
1389418,23.924610720074952,24.304659983211305,24.840541098506613,24.94125154612997,57643.28599999999,57627.415,57633.380999999994,57644.252
1390140,22.642302952789983,23.580581969267556,22.380450430458517,22.414933690562222,58122.087,58026.152,58040.139,58025.163
1390239,22.683693730710292,23.038011155358095,23.52593571628294,23.546548278225032,58122.1,58057.082,58092.052,58129.066
1390345,23.79092479376262,24.636620458603847,23.25287903786609,22.648173522192177,57642.310999999994,57642.334,57681.29,57715.082
1391030,23.479139629870268,23.07650129151841,22.431524038287577,22.438375422051386,58086.047,58025.04,58025.043,58107.096
1391127,23.603438542958507,23.86136507805343,23.950193197405994,24.152813376746547,57623.272000000004,57680.329000000005,57644.22900000001,57739.223
1392077,22.92455521133798,22.823478217832907,23.800989752390233,23.348191953692996,57702.09099999999,57625.289000000004,57709.164000000004,57694.306
1392209,23.672229171676143,24.563179166720268,24.30540416749488,24.45912332715201,57791.062999999995,57680.329000000005,57644.22900000001,57644.252
1392315,22.407729442699452,21.685851725495898,21.61698920023145,21.177354960688398,58008.304000000004,57999.304000000004,58064.193,58030.38
1394063,23.240997840284223,21.035502477467496,22.31359883049276,22.810148642902064,57627.35,57627.352,57637.208,57638.100999999995
1395081,22.962933217958117,23.318093372381412,23.221388843090352,22.77967768428232,57709.16,57637.274000000005,57714.242,57645.227999999996
1396064,22.28632757528332,23.407176660627332,22.437760099731285,23.317516889552525,57627.35,57645.09,57680.007000000005,57629.21
1397025,23.364197595740805,22.93007527478499,22.561408989515623,23.246187968788746,57645.246,57645.248,57623.417,57623.42
1402021,22.81013419579512,23.861479211894284,25.411566368824978,23.654351349144584,57641.09,57623.224,57642.105,57637.224
1402154,23.531620725197875,23.511865863398583,22.849169959347588,22.242030627872644,57999.315,58092.077000000005,58071.195,58064.212
1406051,24.49719025698155,24.70533093358496,24.98255202356431,24.49958438409223,58057.18,58136.067,58133.085,58100.087
1407084,23.33178798412408,22.8050607202479,22.61841840060657,22.43755506976094,57657.236,57662.379,57662.380999999994,57662.387
1409038,24.215437365476514,24.377004106522218,22.769874856544295,23.395150288984084,57709.099,57627.394,57637.343,57643.227999999996
1410111,24.379576216732975,23.87831147958569,25.182806833045525,24.25872093834675,57730.205,57637.315,57623.282999999996,57668.122
1412038,25.44328880495473,21.966736984593016,23.36718588452021,22.489519109350713,57629.242,57643.2,57637.236,57643.205
1414020,24.521861644384337,23.874877861294525,22.386692553033356,23.433995087348286,57629.242,57644.198,57644.2,57624.255999999994
1416048,23.140344030474054,22.637375386100537,22.100931648353317,23.49947423397668,57643.218,57644.217000000004,57643.222,57686.117999999995
1418096,23.890747566063325,21.140791967317504,20.986171763758982,22.709523350048656,57763.065,57645.194,57645.195999999996,57680.117999999995
1419137,23.87912324501024,23.01791808831712,22.16399936020254,23.479433957966513,58057.066,57996.253,57999.23,57986.294
1420091,24.772064098232796,22.67187670352978,21.761247184575943,21.576960356474643,57284.337999999996,57315.263,57376.059,57250.398
1421033,24.461500997265276,22.3923806429897,21.996780364745604,22.77411514721455,57627.363,57645.09,57645.092000000004,57642.108
1422020,23.101151436006724,23.870840876473977,22.500673365211743,22.54329321744091,57287.056,57265.212,57281.077000000005,57281.079000000005
1422160,23.386886571698795,24.43047598981196,22.424918237659572,22.267584656014087,57623.272000000004,57623.312000000005,57643.33,57638.331
1423150,21.78228805891581,22.89589754438323,20.97462768095115,21.757734005055603,57635.221,57681.096,57645.209,57635.231
1430105,20.865040231564826,20.97018747086674,21.017976472289362,21.14082301629601,57666.035,57666.037000000004,57671.012,57671.017
1430243,23.540416725110727,23.125466036767655,23.076981460625127,23.739128728032707,57653.292,57772.08,57789.052,57772.085
1431080,23.882725519663495,23.12168674233346,23.906694006470396,23.19279847328265,57025.043,56992.035,56961.013,56916.078
1431235,23.22792835873808,23.3382775635494,23.700430015560702,23.772997619972863,57653.292,57653.294,57657.240999999995,57662.387
1432070,21.356544383924046,23.731811185895587,24.044822248089787,23.53280065960644,58026.320999999996,58041.130999999994,58054.099,58028.170999999995
1432209,23.668145892757025,23.343341476064907,23.19898149799223,23.253161445067875,57625.287000000004,57657.384000000005,57670.126,57670.132000000005
1433037,23.40100988710555,23.39688500893526,23.258803230050365,22.781617955657467,57645.259000000005,57627.394,57800.102999999996,57681.157
1433181,24.172292590097427,23.407627433363267,22.947297540682992,22.86847983193969,58028.191,58064.205,57996.374,58092.082
1434044,23.64234550496345,27.220164309168297,22.38376208916323,22.874579532524997,57673.232,57789.035,57680.144,57623.42
1434194,23.47652095002072,22.613838936331312,23.087748505601496,22.86762646935781,57763.065,57708.08,57701.058,57680.117999999995
1435033,23.26081433900175,23.12026327989063,23.173286509490218,23.049026678822617,57761.054000000004,57644.217000000004,57660.28400000001,57680.136
1435202,24.018301574672044,23.405525426594426,23.032465233837094,23.047803192316316,57714.183,57645.207,57645.209,57739.125
1439029,25.032969930596778,24.733163249755385,24.099226639144852,24.151272020393638,57701.085999999996,57625.276,57673.306,57660.16099999999
1441023,23.289660216493594,22.774646349838555,23.336070972734383,23.126548255850288,57681.001,57614.224,57627.35400000001,57723.123
1442068,24.02120673287638,23.811039924537972,23.248911388790507,23.228480410012782,57653.292,57708.094000000005,57645.209,57681.1
1443083,23.42166965768341,23.012229938471073,23.1112656789622,21.36976687745567,57999.301,58092.064000000006,57991.278,58030.38
1445021,23.561943763247886,23.649739665250312,23.70338618917422,23.56390894949399,57657.380999999994,57633.265,57633.268,57633.273
1447055,23.476547639373234,22.394447494024046,21.949468188233794,21.97293340330436,57782.067,57702.107,57625.305,57625.307
1447148,24.155852772434645,23.15715759911113,22.387964881178405,22.463593654680974,58099.203,58137.06,58092.109000000004,58132.066
1448083,23.710149894766705,23.616020545324226,23.135693436351687,23.09146745591765,57645.259000000005,57680.128,57680.13,57683.117999999995
1449094,22.78654040263313,25.727588774340987,23.384431931015097,23.45994086336686,58067.055,58064.217000000004,58057.289000000004,57997.289000000004
1450086,24.01838949565393,22.692071356487833,23.186630024953924,23.1527118400457,57989.350999999995,58154.10400000001,58036.204000000005,58125.117
1451100,23.446020810351953,23.559463463768097,23.458784958372267,23.384284828898387,57645.259000000005,57643.22,57644.22,57683.117999999995
1454039,23.260354953304073,22.522854752482715,23.3048199521536,22.923432107776485,57669.098,57708.08,57669.102999999996,57687.085
1455058,24.55803606269491,23.79503263250486,23.095744081146467,22.298974982110906,58057.027,58134.044,58099.148,58025.072
1456080,23.57399294428273,23.897884659313608,24.083849214289124,23.56376432928668,57782.054000000004,57657.384000000005,57782.058,57782.062999999995
1457074,22.975915564885252,23.935879195184913,23.36335561337619,22.844328584838316,57643.255999999994,57670.124,57643.26,57694.306
1461055,23.895448069276792,23.785944833236066,23.194217454233524,22.609458826891526,57625.3,57633.279,57666.18,57746.067
1466085,23.9538324476335,22.93820513549033,24.034421623551186,24.023412797120308,57623.399000000005,57644.217000000004,57708.236,57714.268
1468045,23.315858327145204,24.20259942868115,22.92709449518045,22.4547056985225,57694.295999999995,57681.27,57746.060999999994,57625.294
1470048,23.039295016414304,24.060018403010982,22.11698774978929,23.41526889210048,58028.164000000004,57989.352999999996,58026.325,58028.170999999995
1473027,23.60373856954513,22.385519418176102,22.683860908507953,22.184752691778492,57681.15,57686.111,57680.13,57681.157
1479085,24.27296646109799,23.72598573847111,23.210367537739007,23.376857621576928,57623.208,57645.075999999994,57627.35400000001,57666.045
1482025,23.955781146975617,23.84008099094775,23.55750630018313,22.880790784620793,57681.191,57701.056,57671.098,57669.106
1484069,21.943664016545718,22.245117056307002,21.775581822618047,21.108248945775514,57995.239,58026.152,58026.154,58025.163
1487024,24.392839259648234,23.58925233379795,22.71138168667663,22.455434904923937,58085.096,58117.045999999995,58057.018,58125.052
1488069,21.27065053577626,20.72477008242237,19.919964914601234,21.778706245507315,57710.051,57721.04,57716.047999999995,57695.115999999995
1492040,23.71802227657164,23.82316546835362,23.034559400234826,24.61729298909542,57624.263,57701.1,57673.306,57636.272000000004
1500078,24.53649879202387,23.662588019013334,22.634962993554304,23.39619078832443,57763.065,57686.082,57739.106,57615.42
1501072,21.924644369203396,24.029524896000364,23.01730596747123,23.461019065395448,57673.232,57789.035,57681.130999999994,57667.172999999995
1502066,24.75071209412244,23.47449447649445,22.95825359938921,24.221569095491127,57721.037000000004,57625.302,57681.272000000004,57721.044
1504031,22.886882711351415,21.753249293420822,21.987801665598344,21.28091695635781,57999.264,57999.265999999996,58097.121,58026.17
1505029,23.443636057188716,22.731458160817418,22.807753051978846,23.107022546871068,58093.117,58057.015999999996,58057.018,58007.092000000004
1512025,23.517726951053305,23.288986348420348,22.588796998498438,22.987965321139317,56551.26,56558.054000000004,56543.096,56642.065
1513041,23.533897462362106,23.016432107336204,25.16658552529692,23.34693584932465,58134.041,58057.029,58107.105,58036.029
1515086,24.50990514816369,24.220032913450748,23.927639274911066,23.753431145036874,57739.164000000004,57730.185999999994,57708.125,57715.082
1517062,23.865443287398158,24.21485770189819,23.685671607873235,23.446773613096678,57623.272000000004,57643.22,57643.222,57683.117999999995
1522055,22.8894751725483,23.11861132702857,23.894624010820625,24.1747776356288,58040.268,58004.359000000004,58071.195,58113.084
1528022,22.098753641194136,28.513576684010655,26.88319974223223,21.418578836756605,58036.21400000001,58113.093,58113.095,58030.38
1530103,23.32118854842583,21.18057091104106,20.469237704095136,22.489841749005834,57627.35,57686.009000000005,57642.14599999999,57701.03599999999
1531079,24.689310169984157,23.19386767802491,22.944988664776186,22.509837775939403,58026.163,57999.265999999996,58097.121,58129.066
1533019,23.90139193137688,24.055459927069847,23.238894406828734,24.973932068207375,58085.096,58117.045999999995,58117.047999999995,57990.24
1533187,24.206513312199313,23.602179335864257,23.326242914739144,23.37410975195922,57791.062999999995,57701.149000000005,57708.166,57701.199
1536075,23.027776902641104,23.331297572537533,23.35346922110965,23.139169732526582,57644.215,57708.234000000004,57718.227999999996,57720.057
1537094,25.44053219634534,25.153888330496994,24.2989524780595,24.158400453395778,57739.185,57709.083,57694.282,57701.199
1543017,23.932868232411575,24.056324566044665,22.641535796676436,23.772296466442032,57645.246,57789.035,57680.144,57716.039000000004
1547086,23.038902564443273,22.610323821368667,22.42147883937094,22.72533467787822,57714.254,57714.28400000001,57718.261,57714.122
1549095,25.060421371897927,24.377248807042694,23.973267759591867,23.87916191564956,57624.275,57714.28400000001,57718.261,57708.205
1551058,24.608551410488566,23.802754445507244,24.1852876400775,24.663601056443436,57750.068,57763.054000000004,57780.069,57757.049000000006
1553018,23.39787752330358,22.8811608904238,22.61517815251533,22.76295034458327,57702.09099999999,57709.162000000004,57714.242,57709.167
1558021,22.32907145491839,21.72363842840761,21.98800490452286,22.531102453799953,58026.334,58026.337,58004.375,58132.123
1559149,25.1583764042422,25.324385387912837,24.441389950475962,24.19849200560095,57670.106,57671.117,57686.265999999996,57687.113
1560099,24.113768498526408,24.400062997207655,23.986164555087907,22.856186316698935,57615.356,57709.083,57718.261,57730.138
1561061,25.557847678761412,25.058930164857333,24.27753353302093,24.098185210895114,56667.144,56648.209,56575.365999999995,56595.115999999995
1562167,23.118419402507598,23.5782639314929,22.76809441346046,22.995205069146518,58028.177,58028.179000000004,57995.348,57995.350999999995
1564085,25.79569873420427,24.23683659494138,23.720959948577157,23.68376411282202,57681.117,57722.287000000004,57730.128,57730.138
1567048,24.18805960295886,23.56700844798808,24.52627421575158,22.896523103611052,57791.09099999999,57709.100999999995,57645.264,57681.157
1568070,23.904039732413214,24.63289766491233,22.974469127369076,23.584259891121604,57681.177,57750.126,57646.221,57709.167
1573025,23.269469520186625,23.32436216807099,22.920597432140482,23.16498175180553,57702.09099999999,57702.093,57723.081,57778.055
1575050,23.677354960688398,23.19460851397805,23.44830679038149,24.12918915574903,57701.054000000004,57709.024000000005,57722.054000000004,57722.06
1576122,23.0091887316163,23.671845711259024,23.80904418541809,23.59948594257485,57042.074,56943.204000000005,56932.222,57021.05
1578068,24.616148783904944,23.920987570311965,23.81573528278057,22.238696868454177,58143.075999999994,57999.344000000005,57998.249,58026.307
1579114,24.414402999132335,24.539549511631854,22.82149094726414,22.948347163391013,57721.052,57623.415,57680.144,57714.3
1583024,-99.9999,-99.9999,-99.9999,-99.9999,-99.9999,-99.9999,-99.9999,-99.9999
1589022,23.113766035046595,23.72136115676233,23.025977719526917,23.205428623059795,57714.29,57717.03,57722.04,57715.132000000005
1589132,24.044552007599364,23.041402410439765,23.813985799779985,23.179298207523516,57730.212,57681.152,57644.22,57680.136
1590128,24.24574342261714,23.541776303130092,22.83276120950635,22.94322347884922,57709.099,57770.15,57660.28400000001,57718.231
1593028,23.724374953177566,21.999515907147,23.353612206562634,23.526885812368736,57701.067,57708.094000000005,57625.253,57722.079000000005
1595032,24.48469009002037,24.371026106810547,24.191818171878804,22.563536565551196,57701.054000000004,57645.194,57718.060999999994,57708.085
1595158,23.344191700231107,23.282158992999857,22.98404124543958,22.87798824737049,58057.013,58025.04,58076.049000000006,58093.124
1599030,21.689602645813807,21.5496076212296,21.598847822374555,21.83254028808489,57730.053,57740.059,57740.060999999994,57740.064000000006
1603022,24.068732591592752,23.389051255591774,22.582417794603245,21.79355799822696,58093.172,58064.306,58164.047999999995,58026.33
1610042,23.036746610624178,23.463152324200742,23.29434390649513,23.210137807548158,57728.032,57739.10400000001,57739.106,57728.042
1613071,24.235708222271587,23.45422589719142,23.4241337481144,23.761694306960116,56934.367,56990.074,57033.044,56980.073
1616040,22.306761965169773,23.598261164015867,22.744095165450346,22.89288427573041,57999.264,58008.199,58122.105,57991.267
1619062,23.97923045369062,23.62259561925456,23.734820312686622,21.733776593228793,58122.114,58076.2,58122.119000000006,58030.38
1622030,23.67440467589352,23.213002465779663,22.90248396172175,23.537363885033432,58085.096,58107.08900000001,58093.121,58117.053
1625059,23.840342151144647,23.46455043216881,23.21652567991972,23.162300821508502,57615.335999999996,57739.09,57739.092000000004,57778.068
1629048,25.414854723988512,22.244687860663685,23.722766554086178,23.480504915051533,57653.292,57624.371,57645.209,57635.231
1633051,22.689805993712195,22.8891954477638,23.244462352127087,22.840444227656047,58004.316,58026.152,58122.09099999999,58026.15900000001
1636054,24.359107784011186,24.803133164315984,24.00823785600615,23.625959401202287,58085.11,58085.112,58093.058,58081.125
1638030,22.480737214088048,22.05047444280301,21.95556655649626,22.24735161272971,57750.124,57756.08,57756.082,57750.130999999994
1639098,25.287445512844258,25.25918059123145,24.080911450523722,24.23699788680898,57756.115999999995,57729.035,57750.177,57746.140999999996
1640132,24.484487470591816,24.419543414531816,24.239797426350197,23.68231149314573,58036.280999999995,58092.08900000001,58057.289000000004,58064.265
1641183,24.91724515834038,25.81876247615731,23.164360947746534,23.98284087023289,57701.085999999996,57763.054000000004,57730.085999999996,57744.085
1641378,23.79818655252878,24.62887899119154,24.046399992950953,24.20803047099476,58057.18,57982.403,57999.278,57982.385
1642174,24.801865943924806,25.028312819566867,24.59598113272901,24.108071595826,57615.356,57739.139,57763.126,57757.115
1643251,20.56193900317615,20.592741178752355,20.736431277564495,20.80256656020059,58021.047,58021.049000000006,58052.01,57994.31
1643335,24.322139205127304,24.38104873441541,24.35185172536909,24.373035433282414,57744.075,57747.073,57740.092000000004,57779.064000000006
1644207,23.53080675631239,23.613262368034945,23.161481857714485,22.51413011848865,57666.198,57627.415,57644.22900000001,57789.081
1644321,23.328825536979885,23.430356918404364,21.328836275734957,22.201612796758933,58026.320999999996,58064.306,58026.325,58026.33
1645208,24.724030835312284,23.153167486524175,23.123285552245356,23.118476976301714,57750.152,57750.165,57751.085999999996,57757.115
1646031,21.149176313022817,19.833998810110927,20.037950637926347,21.084820027655752,57680.003,57681.004,57623.212999999996,57714.053
1648041,23.730191741270175,24.379453597024813,23.37393975848038,23.669420268565478,58015.178,58040.137,57995.244000000006,58101.051
1650096,24.82999943463707,24.192127674789898,24.823335616365682,24.881423399611144,57624.263,57730.185999999994,57643.240999999995,57744.085
1652165,22.779902465661642,21.235125071240958,21.044642654051376,20.613422133240284,57673.232,57715.128,57695.083,57789.04
1652261,24.709061847050737,24.600706134549462,23.267266231543918,23.66487124337081,57739.164000000004,57763.054000000004,57762.062999999995,57757.049000000006
1653184,22.21072415496905,23.160863051039573,23.89352623823105,23.448853020411097,58026.320999999996,57989.352999999996,58007.262,58028.170999999995
1654130,24.45307061009877,24.63374967838586,24.026951849937255,24.036788863061975,57615.356,57756.145,57750.177,57757.115
1655127,23.686124726190986,24.174574561429242,23.526801946910084,23.517366632697534,57625.3,57750.14,57756.105,57756.111
1656050,23.03303274432113,21.090289147299565,22.53091253137891,20.088490692709478,57756.078,57756.08,57782.058,57756.085
1657047,23.54874246260674,22.661118481427096,22.1788402723381,22.132975093060324,57752.059,57760.053,57781.041,57752.069
1658077,25.756992050866305,24.97181417773819,24.83689124703384,24.55644735629208,57701.085999999996,57747.073,57686.265999999996,57721.105
1660121,22.75701855120894,22.883461457905597,22.502902792621637,22.564976480731925,58092.060999999994,57999.304000000004,57999.306,58052.210999999996
1662139,24.815062950333353,25.616827737013118,23.847454884885078,23.663538779053738,58143.075999999994,58076.28,58076.3,57998.293
1663146,22.894959880815982,24.272633038164233,23.996584821005808,21.345091284687655,56631.177,56609.070999999996,56579.144,56631.184
1668020,24.03281662578955,23.38755027724554,22.58282784901656,22.070172191610084,58085.11,58057.029,58099.148,58026.054000000004
1673047,23.77419062112582,23.748208441111302,23.23164951348239,22.99202319672861,57694.295999999995,57739.17,57739.172999999995,57694.306
1674081,22.930785423210203,23.898868704375946,23.157794196204183,22.935477602356467,57673.232,57756.129,57789.038,57715.132000000005
1676108,24.56245331015843,21.906894900039426,22.238440848911686,21.177130200497935,57318.178,57269.258,57355.227999999996,57297.209
1682029,22.765027222776162,24.722600297187803,21.938278956356783,21.659951970120837,57407.042,57290.051,57386.045999999995,57281.079000000005
1690045,23.193024563416877,22.244258834615998,22.29393424784807,22.405935825213202,57773.060999999994,57773.062999999995,57781.056,57773.068
1697038,23.595756168365018,23.81147584646758,21.547392893070228,22.873889879399393,57996.251,58057.069,57995.244000000006,57999.235
1699143,24.780369062092078,24.291181587845767,24.261082250093803,23.743010739674983,57770.042,57773.079000000005,57772.054000000004,57779.064000000006
1701088,23.430331340675945,23.10953217341138,22.85059360073845,23.091673398035823,57643.218,57761.057,57761.059,57778.129
1702068,24.21233187621446,22.99882593783569,23.473482656336348,23.34549194079807,57687.151,57782.07,57778.066,57778.068
1703124,23.755430659791237,23.61517112885918,23.86269738664962,23.739944840975205,57770.079000000005,57789.070999999996,57803.04,57782.123
1705109,24.275470402205947,24.691841310242935,24.17082452366847,24.25636475095232,57739.164000000004,57781.065,57772.054000000004,57771.04
1707044,24.294861573290735,22.411225537276103,22.08622147303612,23.406375748683402,57772.04,57627.352,57747.047999999995,57645.083
1710028,24.369384873817204,22.96848524756526,23.804197140739625,23.77114055212457,57730.053,57645.09,57641.094000000005,57773.053
1713020,24.301631268973168,23.6726767133992,23.764613514953894,23.129626877545036,57775.155999999995,57775.15900000001,57775.16099999999,57775.166
1719037,23.204119518090724,22.46369865310519,22.221591639187174,22.46980600117246,57784.03400000001,57778.125,57791.095,57791.1
1722042,22.275590363770778,22.324351056498564,22.586466535919268,22.715280015267208,57778.044,57781.065,57791.038,57779.064000000006
1729017,23.48706072893058,22.717068675195236,22.634041300257337,23.100887036860062,57780.052,57789.049000000006,57789.052,57789.057
1732056,23.706218517458897,24.45405516677062,23.339617790104672,22.922534460643142,58057.066,58008.386,57999.23,57995.246
1734044,24.041449066885757,23.07014983949413,24.30626347597247,24.129870967329104,58036.356,57999.258,58064.123,58079.070999999996
1740019,23.334641431771104,24.295372094229208,23.386812851676265,23.83881339136136,57761.054000000004,57791.093,57784.038,57770.155
1747021,23.274953048028262,23.205740547505243,22.915109311507464,22.204255496668058,58122.1,58008.199,58082.08,57991.267
1756025,23.964698434890447,21.929063273945232,22.555268203424284,22.471602615733474,58028.177,58026.337,58026.33900000001,58026.34099999999
1770210,23.205428623059795,23.910508490747333,23.725683534141186,23.901589305662498,57998.244000000006,58093.130999999994,57989.404,57982.385
1770288,22.738603316590186,23.723570455798544,23.83346108126907,23.481416059889945,57999.264,57999.265999999996,57995.413,57998.235
1770394,23.424947872216475,23.267508374547653,23.018653089160765,21.87767716570308,58057.027,58117.059,58036.023,58025.072
1770674,23.83090575313027,23.029278502753613,22.71237146103344,22.61812783459814,58026.163,57995.41099999999,58109.060999999994,58092.057
1770810,23.89764862115084,23.61541375147578,23.969731019302372,23.841163349537172,57986.41099999999,57996.393,57998.249,57998.293
1773108,24.62495199521213,24.274969151801145,24.477553706809367,23.735362164827507,57982.417,57982.403,57983.28599999999,58003.227999999996
1773200,24.69782514955203,24.15640176682692,23.92929846323206,23.760133668190967,58026.182,58093.130999999994,57996.277,57982.385
1773311,23.617660584659728,23.473855322488546,23.08815902010308,22.84692589826937,58085.096,58025.04,58045.007000000005,58099.107
1774135,24.843263066644017,24.265102785945757,24.445551857650777,24.127049102509055,57986.424000000006,57999.258,57983.28599999999,57982.385
1776146,23.65281194368601,23.82151399076792,22.941184016143247,22.63374652357603,58057.066,57990.39,57986.292,57999.235
1776349,23.288066071251762,23.525377224356962,23.48808528824028,22.93055941650565,58036.21400000001,58076.2,58030.378,58030.38
1777161,23.107060528267727,23.593375819470207,22.77209057438764,22.3053089891018,58004.316,57986.289000000004,57995.244000000006,58025.163
1778027,25.38367786934836,24.595233019831802,23.769146866862563,23.407076514318653,57996.384000000005,57987.277,57987.292,58026.307
1780076,22.189881202224925,23.314248261297802,22.092693284861433,21.914086485645917,58026.334,58092.178,58026.33900000001,58026.34099999999
1780152,24.248728676641772,23.986890300341738,23.338301062044238,22.202272868945695,58117.057,58085.112,58117.060999999994,58026.054000000004
1780216,23.4538337695023,23.45433048849798,23.201029647612494,23.185670000780085,58117.057,58134.044,58127.052,58127.058
1780308,23.318624007058187,23.27216360127646,23.456398234025524,21.659451238568927,58057.066,58026.152,58040.139,58025.163
1780503,25.425743756836813,24.85773787165882,25.150465814143892,23.494442946925055,57996.384000000005,58092.08900000001,58041.151,58026.307
1783044,23.96194042441986,23.77573645341547,23.654602888042298,23.333611454698275,58117.057,58093.056,58081.119000000006,57985.245
1784031,24.46395015176066,24.073393500107738,23.85995841295564,22.03848433328216,57981.217000000004,57981.219000000005,57990.249,58026.054000000004
1785020,22.884776049105042,23.873799863484848,23.090101738053313,22.309127206266353,57694.199,57780.054000000004,57653.295999999995,57750.062000000005
1786074,24.051962896553434,24.114152558029797,24.34031830783694,23.95615470149668,57999.33,58003.348,57998.249,57997.289000000004
1790086,24.704420879182432,23.1215135188048,22.72857300757164,21.943013797215734,58076.045,58025.04,58040.004,58040.009000000005
1791028,-99.9999,23.820377765755875,25.690622195911153,25.2180503775562,-99.9999,57998.32,58021.185999999994,58019.225999999995
1791124,22.124183658753232,22.84570110286104,23.22845917208027,22.797666054682015,58004.316,58004.318,58076.127,57995.246
1793064,23.89898684974012,23.28162357610493,23.26709016145438,22.92513326014591,58122.1,58010.195,58004.334,58136.064000000006
1796045,21.73640660039922,20.284139861203286,19.781167560664766,19.586221473036115,57670.106,57725.042,57643.240999999995,57739.07
1810018,22.56102991373473,23.69151187886168,23.212981528458307,23.194114567180392,57998.125,58057.029,58134.045999999995,57998.134000000005
1810116,23.66376074291115,23.463284144294967,23.15089116392072,22.456790446099955,58026.182,58008.386,58025.16,58025.163
1810306,24.018829207390365,23.089354127409557,22.97864549438758,22.76105692752042,57996.369000000006,58010.242,58015.251,58010.247
1811090,24.345713060514083,24.337955442476158,23.32084163459575,23.534347753440805,57287.18,57268.237,57305.309,57325.133
1812061,23.933884515883157,23.886651253143015,23.130926777197622,22.176419814611066,58086.047,58085.112,57981.221,58025.072
